,Unnamed: 0,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Date,Rain_VAL2,Rain
6172,0,0,0,0,77.2469429542396,0,0,927.807069177228,61.7089082381322,23:15:36 - 2019/05/12,2019-05-12,0.15,1
6173,0,0,0,0,80.2889367752329,0,0,928.048047649978,60.486899899767,00:15:36 - 2019/05/13,2019-05-13,0.01,1
6174,0,0,0,0,81.6806714000633,0,0,927.755675145724,60.0011278763847,01:15:36 - 2019/05/13,2019-05-13,0.01,1
6175,0,0,0,0,79.1054467853687,0,0,928.008792138178,59.1489916622696,02:15:36 - 2019/05/13,2019-05-13,0.01,1
6176,0,0,0,0,83.9894614754155,0,0,928.170863420695,58.2805511276052,03:15:36 - 2019/05/13,2019-05-13,0.01,1
6177,0,0,0,0,82.879650069944,0,0,928.063097372544,57.7033406531039,04:15:37 - 2019/05/13,2019-05-13,0.01,1
6178,0,0,0,0,85.1714397615565,0,0,928.750907585141,56.9397484513077,05:15:37 - 2019/05/13,2019-05-13,0.01,1
6179,0,0,0,37,79.4871362930701,14,57.2832,929.041912228948,57.7534314925485,06:15:37 - 2019/05/13,2019-05-13,0.01,1
6180,0,0,0,64,70.9384910339344,25,93.84,929.557375045089,59.9807417914156,07:15:37 - 2019/05/13,2019-05-13,0.01,1
6181,0,0,0,87,66.3164579851668,35,120.768,929.712882345393,62.3012768179987,08:15:37 - 2019/05/13,2019-05-13,0.01,1
6182,0,0,0,104,56.5405172395948,42,143.2896,929.492905552189,65.4693488385082,09:15:37 - 2019/05/13,2019-05-13,0.01,0
6183,0,0,0,116,48.610100109512,47,158.7936,929.080214149408,69.2182248909969,10:15:37 - 2019/05/13,2019-05-13,0.01,0
6184,0,0,0,120,42.0553262309086,50,155.04,928.531206842823,73.4757134912129,11:15:37 - 2019/05/13,2019-05-13,0.01,0
6185,0,0,0,125,36.0740015359425,52,162.0576,927.821977319464,77.2218579701997,12:15:37 - 2019/05/13,2019-05-13,0.01,0
6186,0,0,0,133,32.7528789483422,54,181.3152,927.072813859074,79.1954478306948,13:15:37 - 2019/05/13,2019-05-13,0.01,0
6187,0,0,0,169,30.613007270125,69,227.8272,926.423766155127,81.4137256288483,14:15:37 - 2019/05/13,2019-05-13,0.01,0
6188,0,0,0,146,27.9040621482072,59,200.8992,925.644993543992,83.188136216249,15:15:37 - 2019/05/13,2019-05-13,0.01,0
6189,0,0,0,163,26.480503873593,65,230.112,925.453296776354,83.6710634613831,16:15:38 - 2019/05/13,2019-05-13,0.01,0
6190,0,0,0,219,24.2985227437511,90,291.312,925.067393765375,84.8431436371358,17:15:38 - 2019/05/13,2019-05-13,0.01,0
6191,0,0,0,2038,20.9310930110845,956,1918.2528,925.093915067854,90.710659585201,18:15:38 - 2019/05/13,2019-05-13,0.01,0
6192,0,0,0,14,24.9481657506233,7,10.2816,925.70719886899,83.5102817374763,19:15:38 - 2019/05/13,2019-05-13,0.01,0
6193,0,0,0,0,30.2742632240568,0,0,926.15731907464,79.667877931573,20:15:38 - 2019/05/13,2019-05-13,0.01,0
6194,0,0,0,0,36.6170445032594,0,0,926.624158050365,76.0119681259731,21:15:38 - 2019/05/13,2019-05-13,0.01,0
6195,0,0,0,0,38.8152102126977,0,0,926.791708109741,73.3749398203724,22:15:38 - 2019/05/13,2019-05-13,0.01,0
6196,0,0,0,0,42.7914940026729,0,0,927.198266708969,71.605294240755,23:15:38 - 2019/05/13,2019-05-13,0.01,0
6197,0,0,0,0,47.7937060421615,0,0,927.403247508636,69.319578527888,00:15:38 - 2019/05/14,2019-05-14,0,0
6198,0,0,0,0,54.412274530735,0,0,927.279031995216,67.1824278911007,01:15:38 - 2019/05/14,2019-05-14,0,0
6199,0,0,0,0,55.0188623878739,0,0,927.377123338748,66.1700723368555,02:15:38 - 2019/05/14,2019-05-14,0,0
6200,0,0,0,0,57.2485184654594,0,0,927.613416360904,65.6866135798325,03:15:38 - 2019/05/14,2019-05-14,0,0
6201,0,0,0,0,60.9677162569103,0,0,928.073461334837,64.003838610392,04:15:38 - 2019/05/14,2019-05-14,0,0
6202,0,0,0,1,58.1123775254705,0,4.08,928.206076742715,63.8890913373146,05:15:38 - 2019/05/14,2019-05-14,0,0
6203,0,0,0,39,62.882734349868,14,65.4432,929.015388880969,62.9291781740877,06:15:38 - 2019/05/14,2019-05-14,0,0
6204,0,0,0,67,56.5413537750235,26,99.3888,929.172644763353,65.9708638589799,07:15:38 - 2019/05/14,2019-05-14,0,0
6205,0,0,0,90,47.3164605201163,36,126.3168,929.459404106014,69.832172583025,08:15:39 - 2019/05/14,2019-05-14,0,0
6206,0,0,0,109,40.7071017068798,44,150.3072,929.410448944001,73.6825035855899,09:15:39 - 2019/05/14,2019-05-14,0,0
6207,0,0,0,143,34.6941720218617,60,181.968,929.060380829896,78.2680673792344,10:15:39 - 2019/05/14,2019-05-14,0,0
6208,0,0,0,191,29.4263805781792,81,237.2928,928.564641302717,82.2514128311235,11:15:39 - 2019/05/14,2019-05-14,0,0
6209,0,0,0,205,25.4654173034602,88,247.5744,927.580106300983,86.3857349434814,12:15:39 - 2019/05/14,2019-05-14,0,0
6210,0,0,0,192,22.3657733479298,81,241.3728,926.700455508589,88.4817713515354,13:15:39 - 2019/05/14,2019-05-14,0,0
6211,0,0,0,132,18.4936312002199,53,183.9264,925.92966740397,90.2766473741056,14:15:39 - 2019/05/14,2019-05-14,0,0
6212,0,0,0,152,18.1378386266927,61,211.9968,924.977977008385,92.2824341173174,15:15:39 - 2019/05/14,2019-05-14,0,0
6213,0,0,0,169,15.3316410737662,68,234.5184,924.43377099214,92.9250133917846,16:15:39 - 2019/05/14,2019-05-14,0,0
6214,0,0,0,235,15.3891755273154,98,303.0624,924.268113164309,94.3890314988144,17:15:39 - 2019/05/14,2019-05-14,0,0
6215,0,0,0,2128,13.6982418204456,993,2037.8784,924.104165840061,98.3308173881787,18:15:39 - 2019/05/14,2019-05-14,0,0
6216,0,0,0,12,17.7845291043887,5,15.504,924.405134245124,90.2352851958172,19:15:39 - 2019/05/14,2019-05-14,0,0
6217,0,0,0,0,21.6871064020152,0,0,924.78682546015,85.9342575283405,20:15:40 - 2019/05/14,2019-05-14,0,0
6218,0,0,0,0,23.0011555659817,0,0,925.109879118691,83.5411564767133,21:15:40 - 2019/05/14,2019-05-14,0,0
6219,0,0,0,0,23.7914029984702,0,0,925.4373760023,82.2607334357588,22:15:40 - 2019/05/14,2019-05-14,0,0
6220,0,0,0,0,30.3778706272548,0,0,925.608659188625,78.8855437360032,23:15:40 - 2019/05/14,2019-05-14,0,0
6221,0,0,0,0,29.381819303832,0,0,926.169011872528,77.6826320134681,00:15:40 - 2019/05/15,2019-05-15,0,0
6222,0,0,0,0,30.276374087538,0,0,926.316564880413,76.9445786320311,01:15:40 - 2019/05/15,2019-05-15,0,0
6223,0,0,0,0,38.8095046054003,0,0,926.208416892403,72.5978778489822,02:15:40 - 2019/05/15,2019-05-15,0,0
6224,0,0,0,0,43.8178909781092,0,0,926.629704973547,70.156039643877,03:15:40 - 2019/05/15,2019-05-15,0,0
6225,0,0,0,0,48.9611722592776,0,0,926.650970260427,67.5919152364518,04:15:40 - 2019/05/15,2019-05-15,0,0
6226,0,0,0,1,45.841247317251,0,4.08,926.691297352953,68.3840984623316,05:15:40 - 2019/05/15,2019-05-15,0,0
6227,0,0,0,39,50.724050050033,15,58.752,927.140459472258,67.2744605207264,06:15:40 - 2019/05/15,2019-05-15,0,0
6228,0,0,0,68,45.4428520367608,27,96.7776,927.320185732026,70.45078251887,07:15:41 - 2019/05/15,2019-05-15,0,0
6229,0,0,0,92,40.0046519914912,37,127.7856,927.148985445893,73.6539607121512,08:15:41 - 2019/05/15,2019-05-15,0,0
6230,0,0,0,114,34.2850566789108,47,150.6336,926.862152152889,77.7333114111752,09:15:41 - 2019/05/15,2019-05-15,0,0
6231,0,0,0,159,30.338195344119,67,200.4096,926.610810149419,81.9449982454394,10:15:41 - 2019/05/15,2019-05-15,0,0
6232,0,0,0,136,25.6719783466408,57,173.4816,925.972198178544,86.1905800390229,11:15:41 - 2019/05/15,2019-05-15,0,0
6233,0,0,0,186,19.1566011083787,80,223.584,925.23062638477,89.6841788469502,12:15:41 - 2019/05/15,2019-05-15,0,0
6234,0,0,0,175,14.2332655950446,74,218.8512,924.220295077754,94.2521251591319,13:15:41 - 2019/05/15,2019-05-15,0,0
6235,0,0,0,394,11.9459517821015,174,443.2512,923.378287613525,97.1825280864677,14:15:41 - 2019/05/15,2019-05-15,0,0
6236,0,0,0,295,8.89544222171604,128,347.1264,922.686379857983,98.0937016958819,15:15:41 - 2019/05/15,2019-05-15,0,0
6237,0,0,0,290,10.3396430476887,125,346.8,922.302954864279,96.9937689620722,16:15:41 - 2019/05/15,2019-05-15,0,0
6238,0,0,0,367,8.71079700107429,166,386.6208,922.159235091927,96.7939408638492,17:15:41 - 2019/05/15,2019-05-15,0,0
6239,0,0,0,1148,8.64244466887329,533,1117.4304,921.989466528954,97.0712533914649,18:15:42 - 2019/05/15,2019-05-15,0,0
6240,0,0,0,6,10.3042557474828,2,11.0976,922.302455401372,91.6282059178327,19:15:42 - 2019/05/15,2019-05-15,0,0
6241,0,0,0,0,17.3103071451621,0,0,923.21162874934,87.4995786746368,20:15:42 - 2019/05/15,2019-05-15,0,0
6242,0,0,0,0,20.394490666191,0,0,924.59125380033,83.7899022270694,21:15:42 - 2019/05/15,2019-05-15,0,0
6243,0,0,0,271,14.9518624143972,117,322.8096,922.649262558731,79.7966168237411,17:13:46 - 2019/05/17,2019-05-17,0,0
6244,0,0,0,2309,12.3123989904065,1094,2100.5472,922.564061653272,84.800035173796,18:13:46 - 2019/05/17,2019-05-17,0,0
6245,0,0,0,30,14.3264326920852,16,16.0752,922.871537950263,76.0574043688679,19:13:46 - 2019/05/17,2019-05-17,0,0
6246,0,0,0,0,17.6299437316645,0,0,923.256908921415,72.6153529657332,20:13:46 - 2019/05/17,2019-05-17,0,0
6247,0,0,0,0,19.29413584103,0,0,923.931579218196,70.9150327343388,21:13:47 - 2019/05/17,2019-05-17,0,0
6248,0,0,0,0,19.881859914695,0,0,924.327913120294,69.2473494929553,22:13:47 - 2019/05/17,2019-05-17,0,0
6249,0,0,0,0,20.0792249596716,0,0,924.412853717955,68.1167362004512,23:13:47 - 2019/05/17,2019-05-17,0,0
6250,0,0,0,0,21.8437724928182,0,0,924.600255639584,66.3751058739768,00:13:47 - 2019/05/18,2019-05-18,0,0
6251,0,0,0,0,24.6230267879498,0,0,924.625039330033,64.2077045198694,01:13:47 - 2019/05/18,2019-05-18,0,0
6252,0,0,0,0,26.3622635246923,0,0,924.701485983136,61.971600434687,02:13:47 - 2019/05/18,2019-05-18,0,0
6253,0,0,0,0,27.9142014076803,0,0,924.606975053286,61.224880025871,03:13:47 - 2019/05/18,2019-05-18,0,0
6254,0,0,0,0,34.0311416102761,0,0,924.999534890929,58.1576534717027,04:13:47 - 2019/05/18,2019-05-18,0,0
6255,0,0,0,1,41.3181087684948,0,4.08,925.179958715262,54.6979179832973,05:13:47 - 2019/05/18,2019-05-18,0,0
6256,0,0,0,40,39.3311600508913,15,62.832,925.601602303334,56.5489257331842,06:13:47 - 2019/05/18,2019-05-18,0,0
6257,0,0,0,68,35.3519062360498,27,96.7776,925.756627000726,60.0774301023764,07:13:47 - 2019/05/18,2019-05-18,0,0
6258,0,0,0,91,32.2485485784608,37,123.7056,925.930523086465,63.0957646472994,08:13:47 - 2019/05/18,2019-05-18,0,0
6259,0,0,0,107,28.4300651152666,44,142.1472,926.146573493805,66.6051864235036,09:13:48 - 2019/05/18,2019-05-18,0,0
6260,0,0,0,120,24.5919758385851,50,155.04,925.938439220627,70.5736892875445,10:13:48 - 2019/05/18,2019-05-18,0,0
6261,0,0,0,125,18.8510558695654,53,155.3664,926.00344861243,73.1401898304322,11:13:48 - 2019/05/18,2019-05-18,0,0
6262,0,0,0,126,16.5750604468767,53,159.4464,925.844105990776,76.1686649649365,12:13:48 - 2019/05/18,2019-05-18,0,0
6263,0,0,0,167,14.6398326914877,72,199.5936,925.5024669177,77.8836021299319,13:13:48 - 2019/05/18,2019-05-18,0,0
